Using LogiBoost.


=== Predictions on test data ===

inst#     actual  predicted error prediction
3894     1:spam     1:spam       0.674
3895      2:ham      2:ham       0.986
3896     1:spam     1:spam       0.926
3897      2:ham      2:ham       0.986
3898      2:ham     1:spam   +   0.926
3899     1:spam     1:spam       0.926
3900      2:ham     1:spam   +   0.564
3901      2:ham      2:ham       0.937
3902     1:spam     1:spam       0.926
3903     1:spam     1:spam       0.926
3904      2:ham     1:spam   +   0.926
3905     1:spam     1:spam       0.926
3906      2:ham     1:spam   +   0.926
3907      2:ham      2:ham       0.999
3908     1:spam     1:spam       0.926
3909     1:spam     1:spam       0.926
3910      2:ham      2:ham       1
3911     1:spam     1:spam       0.926
3912     1:spam     1:spam       0.926
3913     1:spam     1:spam       0.926
3914      2:ham      2:ham       0.997
3915     1:spam     1:spam       0.926
3916      2:ham      2:ham       0.999
3917      2:ham      2:ham       0.937
3918     1:spam     1:spam       0.564
3919      2:ham     1:spam   +   0.591
3920     1:spam     1:spam       0.926
3921     1:spam     1:spam       0.926
3922     1:spam     1:spam       0.926
3923      2:ham     1:spam   +   0.591
3924     1:spam     1:spam       0.926
3925      2:ham      2:ham       0.993
3926     1:spam     1:spam       0.926
3927     1:spam     1:spam       0.926
3928     1:spam     1:spam       0.926
3929     1:spam     1:spam       0.926
3930     1:spam     1:spam       0.926
3931     1:spam     1:spam       0.926
3932     1:spam     1:spam       0.926
3933      2:ham     1:spam   +   0.926
3934     1:spam     1:spam       0.926
3935     1:spam     1:spam       0.926
3936     1:spam     1:spam       0.926
3937     1:spam     1:spam       0.926
3938     1:spam     1:spam       0.926
3939     1:spam     1:spam       0.926
3940     1:spam     1:spam       0.926
3941     1:spam     1:spam       0.926
3942      2:ham      2:ham       0.824
3943      2:ham      2:ham       0.824
3944      2:ham      2:ham       0.824
3945      2:ham      2:ham       0.824
3946      2:ham      2:ham       0.824
3947     1:spam     1:spam       0.926
3948     1:spam     1:spam       0.926
3949      2:ham      2:ham       0.911
3950      2:ham      2:ham       0.911
3951      2:ham      2:ham       0.911
3952     1:spam     1:spam       0.926
3953      2:ham      2:ham       0.911
3954      2:ham      2:ham       0.993
3955     1:spam     1:spam       0.926
3956     1:spam     1:spam       0.926
3957     1:spam     1:spam       0.926
3958     1:spam      2:ham   +   0.824
3959      2:ham      2:ham       0.989
3960     1:spam     1:spam       0.926
3961     1:spam     1:spam       0.926
3962      2:ham     1:spam   +   0.564
3963      2:ham      2:ham       0.911
3964      2:ham      2:ham       0.911
3965     1:spam     1:spam       0.926
3966      2:ham      2:ham       0.911
3967      2:ham      2:ham       0.978
3968     1:spam     1:spam       0.926
3969      2:ham      2:ham       0.911
3970      2:ham      2:ham       0.989
3971     1:spam     1:spam       0.926
3972      2:ham      2:ham       0.978
3973      2:ham     1:spam   +   0.926
3974      2:ham      2:ham       0.824
3975      2:ham      2:ham       0.989
3976     1:spam     1:spam       0.926
3977     1:spam     1:spam       0.926
3978     1:spam     1:spam       0.926
3979     1:spam     1:spam       0.926
3980     1:spam     1:spam       0.926
3981      2:ham      2:ham       0.989
3982      2:ham     1:spam   +   0.926
3983      2:ham      2:ham       0.911
3984     1:spam     1:spam       0.926
3985      2:ham      2:ham       0.993
3986      2:ham     1:spam   +   0.564
3987     1:spam     1:spam       0.926
3988      2:ham      2:ham       0.824
3989      2:ham      2:ham       0.911
3990     1:spam     1:spam       0.926
3991      2:ham      2:ham       0.911
3992     1:spam     1:spam       0.926
3993      2:ham     1:spam   +   0.564
3994     1:spam     1:spam       0.926
3995      2:ham      2:ham       0.824
3996      2:ham      2:ham       0.911
3997     1:spam     1:spam       0.926
3998      2:ham      2:ham       0.988
3999     1:spam     1:spam       0.926
4000      2:ham      2:ham       0.911
4001     1:spam     1:spam       0.926
4002     1:spam     1:spam       0.926
4003     1:spam     1:spam       0.926
4004     1:spam     1:spam       0.926
4005     1:spam     1:spam       0.926
4006      2:ham      2:ham       0.911
4007     1:spam     1:spam       0.926
4008      2:ham     1:spam   +   0.658
4009     1:spam     1:spam       0.926
4010     1:spam     1:spam       0.926
4011     1:spam     1:spam       0.926
4012      2:ham      2:ham       0.993
4013     1:spam     1:spam       0.926
4014     1:spam     1:spam       0.926
4015     1:spam     1:spam       0.926
4016     1:spam     1:spam       0.926
4017     1:spam     1:spam       0.926
4018      2:ham      2:ham       0.911
4019      2:ham      2:ham       0.989
4020      2:ham      2:ham       0.989
4021     1:spam     1:spam       0.926
4022      2:ham     1:spam   +   0.658
4023      2:ham     1:spam   +   0.658
4024     1:spam     1:spam       0.926
4025     1:spam     1:spam       0.926
4026      2:ham      2:ham       0.911
4027      2:ham      2:ham       0.768
4028      2:ham      2:ham       0.862
4029      2:ham      2:ham       0.989
4030     1:spam     1:spam       0.926
4031     1:spam     1:spam       0.926
4032     1:spam     1:spam       0.926
4033     1:spam     1:spam       0.926
4034     1:spam     1:spam       0.926
4035     1:spam     1:spam       0.926
4036     1:spam     1:spam       0.926
4037     1:spam     1:spam       0.926
4038     1:spam     1:spam       0.926
4039     1:spam     1:spam       0.926
4040      2:ham      2:ham       0.976
4041     1:spam     1:spam       0.926
4042     1:spam     1:spam       0.926
4043     1:spam     1:spam       0.564
4044     1:spam     1:spam       0.926
4045      2:ham      2:ham       0.911
4046     1:spam     1:spam       0.926
4047      2:ham      2:ham       0.999
4048      2:ham     1:spam   +   0.564
4049     1:spam     1:spam       0.926
4050     1:spam     1:spam       0.926
4051      2:ham     1:spam   +   0.58
4052      2:ham      2:ham       0.99
4053      2:ham      2:ham       0.99
4054      2:ham      2:ham       0.911
4055      2:ham     1:spam   +   0.58
4056      2:ham      2:ham       0.999
4057     1:spam     1:spam       0.926
4058      2:ham      2:ham       0.993
4059      2:ham      2:ham       0.993
4060     1:spam     1:spam       0.926
4061      2:ham      2:ham       0.911
4062      2:ham     1:spam   +   0.658
4063     1:spam     1:spam       0.58
4064     1:spam     1:spam       0.58
4065     1:spam     1:spam       0.926
4066     1:spam     1:spam       0.926
4067     1:spam     1:spam       0.926
4068      2:ham      2:ham       0.824
4069     1:spam     1:spam       0.926
4070     1:spam     1:spam       0.926
4071     1:spam     1:spam       0.926
4072      2:ham      2:ham       0.988
4073      2:ham      2:ham       1
4074      2:ham      2:ham       0.961
4075     1:spam     1:spam       0.926
4076      2:ham      2:ham       0.999
4077     1:spam     1:spam       0.926
4078     1:spam     1:spam       0.926
4079      2:ham      2:ham       0.993
4080      2:ham      2:ham       0.993
4081      2:ham      2:ham       0.911
4082      2:ham      2:ham       0.999
4083     1:spam     1:spam       0.926
4084      2:ham      2:ham       0.989
4085     1:spam     1:spam       0.926
4086      2:ham      2:ham       0.993
4087     1:spam     1:spam       0.926
4088     1:spam     1:spam       0.926
4089     1:spam     1:spam       0.926
4090     1:spam     1:spam       0.926
4091      2:ham      2:ham       0.968
4092     1:spam     1:spam       0.926
4093      2:ham      2:ham       0.993
4094      2:ham      2:ham       0.999
4095      2:ham      2:ham       0.993
4096      2:ham      2:ham       0.989
4097      2:ham      2:ham       0.998
4098      2:ham      2:ham       0.999
4099      2:ham      2:ham       0.999
4100      2:ham      2:ham       0.911
4101     1:spam     1:spam       0.926
4102      2:ham      2:ham       0.989
4103      2:ham      2:ham       0.961
4104      2:ham      2:ham       0.998
4105     1:spam     1:spam       0.926
4106     1:spam     1:spam       0.926
4107      2:ham      2:ham       0.99
4108     1:spam     1:spam       0.926
4109      2:ham      2:ham       0.939
4110      2:ham      2:ham       0.998
4111     1:spam     1:spam       0.926
4112      2:ham      2:ham       0.998
4113      2:ham      2:ham       0.99
4114      2:ham      2:ham       0.937
4115     1:spam     1:spam       0.926
4116      2:ham      2:ham       0.911
4117     1:spam     1:spam       0.926
4118      2:ham      2:ham       0.998
4119      2:ham      2:ham       0.989
4120     1:spam     1:spam       0.926
4121     1:spam     1:spam       0.926
4122     1:spam     1:spam       0.926
4123      2:ham      2:ham       0.999
4124     1:spam     1:spam       0.926
4125     1:spam     1:spam       0.926
4126     1:spam     1:spam       0.926
4127      2:ham      2:ham       0.989
4128     1:spam     1:spam       0.926
4129      2:ham      2:ham       0.943
4130      2:ham      2:ham       0.862
4131      2:ham      2:ham       0.993
4132     1:spam     1:spam       0.926
4133      2:ham      2:ham       0.939
4134     1:spam     1:spam       0.926
4135      2:ham      2:ham       0.989
4136     1:spam     1:spam       0.658
4137      2:ham     1:spam   +   0.591
4138     1:spam     1:spam       0.926
4139     1:spam     1:spam       0.926
4140      2:ham     1:spam   +   0.564
4141     1:spam     1:spam       0.926
4142      2:ham      2:ham       0.999
4143      2:ham      2:ham       0.824
4144      2:ham      2:ham       0.961
4145      2:ham      2:ham       0.989
4146      2:ham      2:ham       0.968
4147      2:ham      2:ham       0.911
4148     1:spam     1:spam       0.58
4149     1:spam     1:spam       0.926
4150      2:ham     1:spam   +   0.926
4151      2:ham      2:ham       0.989
4152     1:spam     1:spam       0.926
4153     1:spam     1:spam       0.926
4154     1:spam     1:spam       0.926
4155     1:spam     1:spam       0.926
4156      2:ham      2:ham       0.911
4157     1:spam     1:spam       0.926
4158     1:spam     1:spam       0.926
4159     1:spam     1:spam       0.926
4160     1:spam     1:spam       0.926
4161      2:ham      2:ham       0.989
4162     1:spam     1:spam       0.926
4163      2:ham      2:ham       0.911
4164     1:spam     1:spam       0.926
4165      2:ham      2:ham       0.824
4166      2:ham      2:ham       0.824
4167     1:spam     1:spam       0.926
4168      2:ham      2:ham       0.999
4169     1:spam     1:spam       0.926
4170      2:ham      2:ham       0.999
4171      2:ham      2:ham       0.824
4172     1:spam     1:spam       0.926
4173     1:spam     1:spam       0.926
4174     1:spam     1:spam       0.926
4175      2:ham      2:ham       0.989
4176      2:ham     1:spam   +   0.926
4177      2:ham      2:ham       0.911
4178      2:ham      2:ham       0.993
4179     1:spam     1:spam       0.926
4180     1:spam     1:spam       0.926
4181      2:ham      2:ham       0.989
4182     1:spam     1:spam       0.926
4183     1:spam     1:spam       0.926
4184      2:ham      2:ham       0.943
4185      2:ham      2:ham       0.911
4186     1:spam     1:spam       0.926
4187      2:ham      2:ham       0.968
4188     1:spam     1:spam       0.926
4189     1:spam     1:spam       0.926
4190      2:ham      2:ham       0.911
4191     1:spam     1:spam       0.926
4192     1:spam     1:spam       0.926
4193     1:spam     1:spam       0.926
4194      2:ham      2:ham       0.989
4195     1:spam     1:spam       0.926
4196      2:ham     1:spam   +   0.58
4197      2:ham     1:spam   +   0.564
4198     1:spam     1:spam       0.926
4199     1:spam     1:spam       0.926
4200      2:ham      2:ham       0.998
4201     1:spam     1:spam       0.926
4202      2:ham     1:spam   +   0.745
4203     1:spam     1:spam       0.926
4204     1:spam     1:spam       0.58
4205     1:spam     1:spam       0.658
4206     1:spam     1:spam       0.926
4207     1:spam     1:spam       0.926
4208     1:spam     1:spam       0.926
4209     1:spam     1:spam       0.926
4210     1:spam     1:spam       0.926
4211     1:spam     1:spam       0.926
4212      2:ham      2:ham       0.824
4213     1:spam     1:spam       0.926
4214     1:spam     1:spam       0.926
4215     1:spam     1:spam       0.926
4216     1:spam     1:spam       0.926
4217     1:spam     1:spam       0.677
4218     1:spam     1:spam       0.926
4219      2:ham      2:ham       0.899
4220     1:spam     1:spam       0.926
4221      2:ham      2:ham       0.825
4222     1:spam     1:spam       0.926
4223     1:spam     1:spam       0.926
4224      2:ham      2:ham       0.988
4225      2:ham      2:ham       0.989
4226     1:spam     1:spam       0.926
4227     1:spam     1:spam       0.926
4228      2:ham      2:ham       0.989
4229      2:ham      2:ham       0.911
4230     1:spam     1:spam       0.926
4231     1:spam     1:spam       0.926
4232      2:ham      2:ham       0.997
4233     1:spam     1:spam       0.926
4234     1:spam     1:spam       0.926
4235      2:ham      2:ham       0.768
4236     1:spam     1:spam       0.926
4237      2:ham      2:ham       0.998
4238      2:ham      2:ham       0.756
4239     1:spam     1:spam       0.926
4240     1:spam     1:spam       0.926
4241     1:spam     1:spam       0.926
4242      2:ham      2:ham       0.999
4243     1:spam     1:spam       0.926
4244     1:spam     1:spam       0.926
4245     1:spam     1:spam       0.926
4246      2:ham      2:ham       0.998
4247      2:ham      2:ham       0.998
4248      2:ham      2:ham       0.988
4249      2:ham      2:ham       0.825
4250     1:spam     1:spam       0.926
4251      2:ham     1:spam   +   0.591
4252     1:spam     1:spam       0.926
4253     1:spam     1:spam       0.926
4254     1:spam     1:spam       0.926
4255     1:spam     1:spam       0.926
4256     1:spam     1:spam       0.926
4257     1:spam     1:spam       0.926
4258      2:ham     1:spam   +   0.564
4259      2:ham      2:ham       0.631
4260      2:ham      2:ham       0.998
4261      2:ham      2:ham       0.899
4262     1:spam     1:spam       0.926
4263     1:spam     1:spam       0.926
4264     1:spam     1:spam       0.926
4265     1:spam     1:spam       0.926
4266     1:spam     1:spam       0.926
4267     1:spam     1:spam       0.926
4268      2:ham      2:ham       0.631
4269      2:ham      2:ham       0.998
4270      2:ham      2:ham       0.968
4271     1:spam     1:spam       0.926
4272     1:spam     1:spam       0.926
4273      2:ham      2:ham       0.824
4274      2:ham      2:ham       0.824
4275     1:spam     1:spam       0.926
4276     1:spam     1:spam       0.926
4277     1:spam     1:spam       0.926
4278      2:ham      2:ham       0.99
4279     1:spam     1:spam       0.926
4280      2:ham      2:ham       0.862
4281      2:ham      2:ham       0.998
4282     1:spam     1:spam       0.926
4283      2:ham      2:ham       0.911
4284     1:spam     1:spam       0.926
4285     1:spam     1:spam       0.658
4286     1:spam     1:spam       0.926
4287     1:spam     1:spam       0.926
4288     1:spam     1:spam       0.926
4289     1:spam     1:spam       0.926
4290     1:spam     1:spam       0.926
4291      2:ham      2:ham       0.988
4292     1:spam     1:spam       0.926
4293     1:spam     1:spam       0.926
4294     1:spam     1:spam       0.926
4295     1:spam     1:spam       0.926
4296      2:ham      2:ham       0.998
4297     1:spam     1:spam       0.926
4298     1:spam     1:spam       0.926
4299     1:spam     1:spam       0.926
4300      2:ham      2:ham       0.824
4301      2:ham      2:ham       0.988
4302     1:spam     1:spam       0.926
4303     1:spam     1:spam       0.926
4304     1:spam     1:spam       0.926
4305      2:ham     1:spam   +   0.564
4306     1:spam     1:spam       0.926
4307     1:spam     1:spam       0.926
4308      2:ham      2:ham       0.824
4309      2:ham     1:spam   +   0.706
4310     1:spam     1:spam       0.926
4311     1:spam     1:spam       0.926
4312     1:spam     1:spam       0.926
4313     1:spam     1:spam       0.926
4314      2:ham      2:ham       0.824
4315     1:spam     1:spam       0.926
4316     1:spam     1:spam       0.926
4317      2:ham      2:ham       0.943
4318      2:ham      2:ham       0.943
4319      2:ham      2:ham       0.943
4320      2:ham      2:ham       0.943
4321      2:ham      2:ham       0.943
4322     1:spam     1:spam       0.926
4323     1:spam     1:spam       0.926
4324      2:ham      2:ham       0.756
4325     1:spam     1:spam       0.926
4326      2:ham     1:spam   +   0.926
4327     1:spam     1:spam       0.926
4328      2:ham     1:spam   +   0.658
4329     1:spam     1:spam       0.926
4330     1:spam     1:spam       0.926
4331      2:ham      2:ham       0.989
4332     1:spam     1:spam       0.926
4333     1:spam     1:spam       0.926
4334      2:ham      2:ham       0.988
4335      2:ham     1:spam   +   0.58
4336     1:spam     1:spam       0.926
4337     1:spam     1:spam       0.926
4338     1:spam     1:spam       0.926
4339     1:spam     1:spam       0.926
4340      2:ham      2:ham       0.939
4341     1:spam     1:spam       0.926
4342      2:ham      2:ham       0.99
4343     1:spam     1:spam       0.926
4344     1:spam     1:spam       0.926
4345      2:ham     1:spam   +   0.564
4346      2:ham      2:ham       0.968
4347      2:ham      2:ham       0.968
4348      2:ham      2:ham       0.968
4349      2:ham     1:spam   +   0.926
4350      2:ham      2:ham       0.968
4351      2:ham      2:ham       0.968
4352      2:ham      2:ham       0.939
4353     1:spam     1:spam       0.926
4354     1:spam     1:spam       0.926
4355     1:spam     1:spam       0.926
4356     1:spam     1:spam       0.926
4357     1:spam     1:spam       0.926
4358      2:ham     1:spam   +   0.591
4359      2:ham      2:ham       0.862
4360     1:spam     1:spam       0.926
4361     1:spam     1:spam       0.926
4362     1:spam     1:spam       0.926
4363     1:spam     1:spam       0.926
4364     1:spam     1:spam       0.926
4365     1:spam     1:spam       0.926
4366      2:ham      2:ham       0.989
4367     1:spam     1:spam       0.926
4368     1:spam     1:spam       0.926
4369      2:ham      2:ham       0.968
4370      2:ham      2:ham       0.989
4371     1:spam     1:spam       0.58
4372     1:spam     1:spam       0.926
4373     1:spam     1:spam       0.926
4374     1:spam     1:spam       0.926
4375     1:spam     1:spam       0.926
4376     1:spam     1:spam       0.926
4377      2:ham      2:ham       0.99
4378     1:spam     1:spam       0.926
4379      2:ham      2:ham       0.985
4380     1:spam     1:spam       0.926
4381     1:spam     1:spam       0.926
4382     1:spam     1:spam       0.926
4383     1:spam     1:spam       0.926
4384     1:spam     1:spam       0.926
4385     1:spam     1:spam       0.926
4386     1:spam     1:spam       0.926
4387     1:spam     1:spam       0.926
4388     1:spam     1:spam       0.926
4389     1:spam     1:spam       0.926
4390     1:spam     1:spam       0.926
4391     1:spam     1:spam       0.926
4392     1:spam     1:spam       0.926
4393     1:spam     1:spam       0.926
4394     1:spam     1:spam       0.926
4395     1:spam     1:spam       0.926
4396     1:spam     1:spam       0.926
4397     1:spam     1:spam       0.926
4398     1:spam     1:spam       0.926
4399     1:spam     1:spam       0.926
4400     1:spam     1:spam       0.926
4401     1:spam     1:spam       0.926
4402     1:spam     1:spam       0.926
4403     1:spam     1:spam       0.926
4404     1:spam     1:spam       0.926
4405      2:ham      2:ham       0.899
4406     1:spam     1:spam       0.926
4407     1:spam     1:spam       0.926
4408     1:spam     1:spam       0.926
4409      2:ham      2:ham       0.759
4410     1:spam     1:spam       0.926
4411      2:ham      2:ham       0.999
4412     1:spam     1:spam       0.926
4413     1:spam     1:spam       0.926
4414     1:spam     1:spam       0.926
4415     1:spam     1:spam       0.926
4416     1:spam     1:spam       0.926
4417     1:spam     1:spam       0.926
4418     1:spam     1:spam       0.926
4419     1:spam     1:spam       0.926
4420     1:spam     1:spam       0.926
4421     1:spam     1:spam       0.926
4422     1:spam     1:spam       0.926
4423      2:ham      2:ham       0.631
4424     1:spam     1:spam       0.926
4425     1:spam     1:spam       0.926
4426     1:spam     1:spam       0.926
4427     1:spam     1:spam       0.926
4428      2:ham      2:ham       0.989
4429      2:ham      2:ham       0.998
4430     1:spam     1:spam       0.677
4431     1:spam     1:spam       0.926
4432     1:spam     1:spam       0.658
4433     1:spam     1:spam       0.926
4434     1:spam     1:spam       0.926
4435      2:ham      2:ham       0.989
4436     1:spam     1:spam       0.926
4437     1:spam     1:spam       0.926
4438      2:ham      2:ham       0.862
4439     1:spam     1:spam       0.926
4440     1:spam     1:spam       0.926
4441     1:spam     1:spam       0.926
4442     1:spam     1:spam       0.926
4443     1:spam     1:spam       0.926
4444      2:ham      2:ham       0.988
4445     1:spam     1:spam       0.926
4446      2:ham      2:ham       0.988
4447      2:ham      2:ham       0.998
4448     1:spam     1:spam       0.926
4449      2:ham      2:ham       0.911
4450      2:ham      2:ham       0.993
4451     1:spam     1:spam       0.926
4452      2:ham      2:ham       0.993
4453     1:spam     1:spam       0.926
4454     1:spam     1:spam       0.926
4455     1:spam     1:spam       0.926
4456     1:spam     1:spam       0.926
4457      2:ham      2:ham       0.939
4458     1:spam     1:spam       0.926
4459      2:ham      2:ham       0.824
4460     1:spam     1:spam       0.926
4461     1:spam      2:ham   +   0.824
4462      2:ham      2:ham       0.998
4463     1:spam     1:spam       0.926
4464     1:spam     1:spam       0.926
4465     1:spam     1:spam       0.926
4466      2:ham      2:ham       0.911
4467     1:spam     1:spam       0.926
4468     1:spam     1:spam       0.926
4469      2:ham      2:ham       0.99
4470      2:ham     1:spam   +   0.706
4471      2:ham      2:ham       0.911
4472     1:spam     1:spam       0.926
4473     1:spam     1:spam       0.926
4474     1:spam     1:spam       0.926
4475     1:spam     1:spam       0.926
4476      2:ham      2:ham       0.911
4477     1:spam     1:spam       0.926
4478     1:spam     1:spam       0.926
4479     1:spam     1:spam       0.926
4480     1:spam     1:spam       0.926
4481     1:spam     1:spam       0.658
4482     1:spam     1:spam       0.926
4483     1:spam     1:spam       0.926
4484     1:spam     1:spam       0.926
4485     1:spam     1:spam       0.926
4486      2:ham      2:ham       0.988
4487     1:spam     1:spam       0.926
4488     1:spam     1:spam       0.926
4489     1:spam     1:spam       0.926
4490     1:spam     1:spam       0.926
4491     1:spam     1:spam       0.926
4492     1:spam     1:spam       0.926
4493     1:spam     1:spam       0.926
4494     1:spam     1:spam       0.926
4495     1:spam     1:spam       0.926
4496     1:spam     1:spam       0.674
4497     1:spam     1:spam       0.677
4498     1:spam     1:spam       0.926
4499     1:spam     1:spam       0.926
4500     1:spam     1:spam       0.926
4501     1:spam     1:spam       0.926
4502     1:spam     1:spam       0.926
4503     1:spam     1:spam       0.926
4504     1:spam     1:spam       0.926
4505     1:spam     1:spam       0.926
4506     1:spam     1:spam       0.926
4507     1:spam     1:spam       0.926
4508     1:spam     1:spam       0.926
4509     1:spam     1:spam       0.926
4510     1:spam     1:spam       0.926
4511     1:spam     1:spam       0.926
4512     1:spam     1:spam       0.926
4513      2:ham      2:ham       0.862
4514     1:spam     1:spam       0.926
4515      2:ham     1:spam   +   0.706
4516     1:spam     1:spam       0.926
4517     1:spam     1:spam       0.926
4518      2:ham      2:ham       0.989
4519      2:ham      2:ham       0.631
4520     1:spam     1:spam       0.926
4521     1:spam     1:spam       0.926
4522     1:spam     1:spam       0.926
4523     1:spam     1:spam       0.926
4524     1:spam     1:spam       0.926
4525     1:spam     1:spam       0.926
4526     1:spam     1:spam       0.926
4527     1:spam     1:spam       0.926
4528     1:spam     1:spam       0.926
4529     1:spam     1:spam       0.926
4530      2:ham      2:ham       0.937
4531     1:spam     1:spam       0.926
4532     1:spam     1:spam       0.926
4533     1:spam     1:spam       0.926
4534      2:ham      2:ham       0.862
4535     1:spam     1:spam       0.926
4536     1:spam     1:spam       0.926
4537      2:ham      2:ham       0.968
4538      2:ham      2:ham       0.968
4539     1:spam     1:spam       0.926
4540     1:spam     1:spam       0.926
4541     1:spam     1:spam       0.926
4542      2:ham      2:ham       0.911
4543     1:spam     1:spam       0.926
4544     1:spam     1:spam       0.926
4545     1:spam     1:spam       0.926
4546     1:spam     1:spam       0.926
4547     1:spam     1:spam       0.926
4548     1:spam     1:spam       0.926
4549     1:spam     1:spam       0.926
4550     1:spam     1:spam       0.926
4551      2:ham      2:ham       0.911
4552     1:spam     1:spam       0.926
4553     1:spam     1:spam       0.926
4554     1:spam     1:spam       0.926
4555     1:spam     1:spam       0.926
4556     1:spam     1:spam       0.926
4557      2:ham     1:spam   +   0.926
4558     1:spam     1:spam       0.926
4559     1:spam     1:spam       0.926
4560     1:spam     1:spam       0.658
4561     1:spam     1:spam       0.926
4562     1:spam     1:spam       0.926
4563     1:spam     1:spam       0.926
4564     1:spam     1:spam       0.926
4565     1:spam     1:spam       0.926
4566     1:spam     1:spam       0.926
4567      2:ham      2:ham       0.999
4568     1:spam     1:spam       0.926
4569     1:spam     1:spam       0.926
4570      2:ham      2:ham       0.989
4571     1:spam     1:spam       0.926
4572     1:spam     1:spam       0.926
4573     1:spam     1:spam       0.926
4574     1:spam     1:spam       0.926
4575     1:spam     1:spam       0.926
4576     1:spam     1:spam       0.926
4577     1:spam     1:spam       0.926
4578     1:spam     1:spam       0.658
4579     1:spam     1:spam       0.926
4580     1:spam     1:spam       0.926
4581     1:spam     1:spam       0.926
4582     1:spam     1:spam       0.926
4583     1:spam     1:spam       0.926
4584      2:ham     1:spam   +   0.58
4585     1:spam     1:spam       0.926
4586     1:spam     1:spam       0.926
4587      2:ham      2:ham       1
4588     1:spam     1:spam       0.926
4589      2:ham      2:ham       0.999
4590      2:ham      2:ham       0.989
4591     1:spam     1:spam       0.926
4592     1:spam     1:spam       0.658
4593      2:ham      2:ham       0.993
4594     1:spam     1:spam       0.926
4595     1:spam     1:spam       0.926
4596     1:spam     1:spam       0.926
4597     1:spam     1:spam       0.926
4598     1:spam     1:spam       0.926
4599      2:ham      2:ham       0.999
4600     1:spam     1:spam       0.926
4601     1:spam     1:spam       0.677
4602     1:spam     1:spam       0.674
4603     1:spam     1:spam       0.926
4604     1:spam     1:spam       0.926
4605      2:ham      2:ham       0.911
4606     1:spam     1:spam       0.926
4607      2:ham      2:ham       1
4608     1:spam     1:spam       0.926
4609      2:ham      2:ham       0.999
4610     1:spam     1:spam       0.926
4611     1:spam     1:spam       0.926
4612      2:ham      2:ham       0.999
4613     1:spam     1:spam       0.926
4614     1:spam     1:spam       0.926
4615     1:spam     1:spam       0.926
4616     1:spam     1:spam       0.926
4617      2:ham      2:ham       0.899
4618      2:ham      2:ham       0.899
4619      2:ham      2:ham       0.983
4620     1:spam     1:spam       0.926
4621     1:spam     1:spam       0.926
4622     1:spam     1:spam       0.926
4623     1:spam     1:spam       0.926
4624     1:spam     1:spam       0.926
4625     1:spam     1:spam       0.926
4626     1:spam     1:spam       0.926
4627      2:ham      2:ham       0.631
4628     1:spam     1:spam       0.926
4629     1:spam     1:spam       0.926
4630     1:spam     1:spam       0.926
4631      2:ham     1:spam   +   0.564
4632      2:ham      2:ham       0.999
4633      2:ham      2:ham       0.875
4634      2:ham      2:ham       0.899
4635     1:spam     1:spam       0.926
4636      2:ham      2:ham       0.911
4637      2:ham      2:ham       0.911
4638      2:ham      2:ham       0.99
4639     1:spam     1:spam       0.926
4640      2:ham      2:ham       0.998
4641     1:spam     1:spam       0.926
4642      2:ham     1:spam   +   0.926
4643      2:ham      2:ham       0.989
4644     1:spam     1:spam       0.926
4645     1:spam     1:spam       0.926
4646     1:spam     1:spam       0.926
4647     1:spam     1:spam       0.564
4648     1:spam     1:spam       0.926
4649     1:spam     1:spam       0.926
4650      2:ham      2:ham       0.911
4651     1:spam     1:spam       0.926
4652     1:spam     1:spam       0.926
4653     1:spam     1:spam       0.926
4654     1:spam     1:spam       0.926
4655     1:spam     1:spam       0.926
4656     1:spam     1:spam       0.926
4657      2:ham      2:ham       0.993
4658     1:spam     1:spam       0.926
4659     1:spam     1:spam       0.926
4660      2:ham     1:spam   +   0.591
4661     1:spam     1:spam       0.926
4662     1:spam     1:spam       0.926
4663     1:spam     1:spam       0.926
4664     1:spam     1:spam       0.926
4665     1:spam     1:spam       0.926
4666      2:ham      2:ham       0.899
4667     1:spam     1:spam       0.926
4668      2:ham      2:ham       0.999
4669      2:ham      2:ham       0.99
4670     1:spam     1:spam       0.926
4671     1:spam     1:spam       0.926
4672     1:spam     1:spam       0.926
4673      2:ham      2:ham       0.79
4674     1:spam     1:spam       0.564
4675     1:spam     1:spam       0.926
4676     1:spam     1:spam       0.926
4677     1:spam     1:spam       0.926
4678     1:spam     1:spam       0.926
4679      2:ham     1:spam   +   0.591
4680     1:spam     1:spam       0.926
4681     1:spam     1:spam       0.926
4682     1:spam     1:spam       0.926
4683     1:spam     1:spam       0.926
4684     1:spam     1:spam       0.926
4685      2:ham      2:ham       0.899
4686      2:ham      2:ham       0.899
4687     1:spam     1:spam       0.926
4688      2:ham     1:spam   +   0.591
4689      2:ham      2:ham       0.983
4690      2:ham     1:spam   +   0.926
4691     1:spam     1:spam       0.926
4692     1:spam     1:spam       0.926
4693     1:spam     1:spam       0.926
4694      2:ham      2:ham       0.999
4695      2:ham      2:ham       0.993
4696     1:spam     1:spam       0.926
4697     1:spam     1:spam       0.926
4698     1:spam     1:spam       0.926
4699     1:spam     1:spam       0.564
4700     1:spam     1:spam       0.926
4701     1:spam     1:spam       0.926
4702     1:spam     1:spam       0.926
4703      2:ham      2:ham       0.899
4704     1:spam     1:spam       0.926
4705     1:spam     1:spam       0.926
4706     1:spam     1:spam       0.926
4707     1:spam     1:spam       0.926
4708     1:spam     1:spam       0.926
4709     1:spam     1:spam       0.926
